"Match","Date","Team","Player ID","Full Name","Role","Played","Runs","Balls","4s","6s","SR","Dismissal","Overs","Maidens","Dots","Runs Conceded","Wickets","Econ","Catches","Stumpings","Run Outs","Pts Bat","Pts Bowl","Pts Field","Pts SR","Pts Econ","Pts XI","Fantasy Points","Source","In Squad List","Bat Order","L1 Recon","L2 Recon","Match Status","Recon Flag","Player Recon"
"Match 8 — MTTRR v MTLSP","2026-07-26","MTTRR","ci:506612","Matt Henry","BOWL","Y","0","0","0","0","","","1.7","0","2","29","1","17.4","1","0","0","0","32","8","0","0","4","44","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTTRR","ci:290948","Mohammad Amir","BOWL","Y","0","0","0","0","","","3.3","0","9","25","1","7.5","0","0","0","0","39","0","0","0","4","43","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTTRR","ci:310107","Danny Briggs","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTTRR","ci:562281","Aneurin Donald","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTTRR","ci:1000791","Brad Currie","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTTRR","ci:868843","Louis Kimber","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:297433","Jonny Bairstow","WK","Y","0","2","0","0","0","caught and bowled","","0","0","0","0","","1","0","0","-2","0","8","0","0","4","10","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:1070665","Dewald Brevis","BAT","Y","39","24","1","4","162.5","caught","","0","0","0","0","","1","0","0","71","0","8","0","0","4","83","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:403902","Liam Livingstone","AR","Y","33","24","3","1","137.5","caught","0.8","0","0","11","0","13.2","0","0","0","55","0","0","0","0","4","59","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:1385640","Lhuan-dre Pretorius","BAT","Y","24","14","2","2","171.4","caught","","0","0","0","0","","0","0","0","44","0","0","0","0","4","48","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:525992","Adam Hose","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:308251","David Willey","AR","Y","11","7","2","0","157.1","run out","3.3","0","14","24","1","7.2","0","0","0","19","44","0","0","0","4","67","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:510530","Jamie Overton","AR","Y","9","5","0","1","180","caught","3","0","5","30","1","10","0","0","0","15","35","0","0","0","4","54","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:1231590","James Coles","AR","Y","2","3","0","0","66.7","caught and bowled","","0","0","0","0","","2","0","0","2","0","16","0","0","4","22","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:379504","Adam Zampa","BOWL","Y","0","0","0","0","","","2.5","0","3","32","0","12.8","0","0","0","0","3","0","0","0","4","7","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:450860","Adam Milne","BOWL","Y","1","1","0","0","100","","3.3","0","9","25","2","7.5","1","0","0","1","73","8","0","0","4","86","cricsheet · official","Y","10","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:459257","Tymal Mills","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:1184436","James Rew","WK","Y","26","15","5","0","173.3","caught","","0","0","0","0","","1","0","0","50","0","8","0","0","4","62","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:660889","Mason Crane","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:1129635","Matthew Fisher","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTTRR","slug:calvin-harrison","Calvin Harrison","BAT","Y","0","0","0","0","","","3.3","0","3","25","2","7.5","1","0","0","0","67","8","0","0","4","79","cricsheet · official","Y","","","⚠ revised: not in official XI","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","ci:211855","Liam Dawson","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 8 — MTTRR v MTLSP","2026-07-26","MTLSP","slug:andrew-tye","Andrew Tye","BOWL","Y","7","5","0","1","140","bowled","3.3","0","4","35","2","10.5","0","0","0","13","68","0","0","0","4","85","cricsheet · official","Y","9","","⚠ revised: not in official XI","COMPLETED","",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:1096092","Jamie Smith","WK","Y","49","26","6","2","188.5","caught","","0","0","0","0","","1","0","1","89","0","14","0","0","4","107","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:595978","Tristan Stubbs","BAT","Y","38","31","3","1","122.6","caught","","0","0","0","0","","1","0","0","60","0","8","0","0","4","72","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:321777","David Miller","BAT","Y","8","11","0","0","72.7","caught","","0","0","0","0","","0","0","0","8","0","0","0","0","4","12","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:325012","Marcus Stoinis","AR","Y","5","9","1","0","55.6","caught","3.3","0","10","17","3","5.1","0","0","0","9","116","0","0","0","4","129","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:462727","Tom Abell","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:772293","Michael Pepper","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:288992","Chris Jordan","BOWL","Y","5","3","1","0","166.7","caught","3.3","0","4","34","0","10.2","0","0","1","9","4","12","0","0","4","29","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:244497","Adil Rashid","BOWL","Y","0","0","0","0","","","3.3","0","5","26","1","7.8","0","0","0","0","43","0","0","0","4","47","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:669855","Jofra Archer","BOWL","Y","1","1","0","0","100","","3.3","0","9","20","0","6","0","0","1","1","9","6","0","0","4","20","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:573170","Luke Wood","BOWL","Y","0","1","0","0","0","run out","0.8","0","2","9","0","10.8","0","0","0","0","2","0","0","0","4","6","cricsheet · official","Y","10","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:557298","Dan Worrall","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:1280097","Ben McKinney","BAT","Y","0","2","0","0","0","caught","","0","0","0","0","","0","0","0","-2","0","0","0","0","4","2","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:1079380","Nikhil Chaudhary","AR","Y","13","9","2","0","144.4","caught","2.5","0","3","21","1","8.4","0","0","0","21","41","0","0","0","4","66","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:1379431","Thomas Rew","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","ci:1434859","Caleb Falconer","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:298438","Jason Roy","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:897549","Will Jacks","AR","Y","54","41","3","2","131.7","lbw","0.8","0","2","3","0","3.6","2","0","0","86","2","16","0","0","4","108","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:296597","James Vince","BAT","Y","0","2","0","0","0","caught","","0","0","0","0","","1","0","0","-2","0","8","0","0","4","10","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:604302","Nicholas Pooran","WK","Y","0","1","0","0","0","caught","","0","0","0","0","","0","0","1","-2","0","6","0","0","4","8","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:914541","Sherfane Rutherford","AR","Y","21","12","2","2","175","run out","","0","0","0","0","","1","0","0","41","0","8","0","0","4","53","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:662973","Sam Curran","AR","Y","30","29","1","1","103.4","bowled","3.3","0","4","22","2","6.6","0","0","0","44","68","0","0","0","4","116","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:550235","Tom Curran","AR","Y","7","6","0","0","116.7","bowled","2.5","0","4","27","2","10.8","0","0","1","7","68","6","0","0","4","85","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:793463","Rashid Khan","AR","Y","4","3","0","0","133.3","run out","3.3","0","8","23","0","6.9","1","0","0","4","8","8","0","0","4","24","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:277912","Trent Boult","BOWL","Y","1","2","0","0","50","","3.3","0","13","15","2","4.5","0","0","0","1","77","0","0","0","4","82","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:473191","Richard Gleeson","BOWL","Y","0","0","0","0","","","2.5","0","4","29","2","11.6","0","0","0","0","68","0","0","0","4","72","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:457279","Olly Stone","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:887207","Ollie Pope","BAT","Y","6","4","0","0","150","","","0","0","0","0","","1","0","0","6","0","8","0","0","4","18","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:789729","Callum Parkinson","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:747315","Nathan Sowter","BOWL","Y","0","0","0","0","","","0.8","0","1","9","0","10.8","2","0","0","0","1","16","0","0","4","21","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTMILO","ci:1396331","Ollie Sykes","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 9 — MTSBR v MTMILO","2026-07-27","MTSBR","slug:saif-zaib","Saif Zaib","BAT","Y","6","7","0","0","85.7","caught","","0","0","0","0","","0","0","0","6","0","0","0","0","4","10","cricsheet · official","Y","7","","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:665053","Zak Crawley","BAT","Y","56","34","5","3","164.7","","","0","0","0","0","","0","0","0","102","0","0","0","0","4","106","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:605661","Ryan Rickelton","WK","Y","13","11","1","1","118.2","caught","","0","0","0","0","","0","0","0","23","0","0","0","0","4","27","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:911707","Harry Brook","BAT","Y","42","17","0","6","247.1","","","0","0","0","0","","0","0","0","82","0","0","0","0","4","86","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:272450","Mitchell Marsh","AR","Y","63","26","6","5","242.3","bowled","","0","0","0","0","","0","0","0","125","0","0","0","0","4","129","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:641423","Dan Lawrence","BAT","Y","0","0","0","0","","","0.8","0","1","4","0","4.8","0","0","0","0","1","0","0","0","4","5","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:578769","Ed Barnard","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","⚠ revised: not in official XI","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:211748","Benny Howell","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:596417","Brydon Carse","BOWL","Y","0","0","0","0","","","3.3","0","6","47","1","14.1","0","0","0","0","36","0","0","0","4","40","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:826915","Nathan Ellis","BOWL","Y","0","0","0","0","","","3.3","0","6","32","2","9.6","0","0","0","0","70","0","0","0","4","74","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:734459","Abrar Ahmed","BOWL","Y","0","0","0","0","","","3.3","0","2","43","0","12.9","0","0","0","0","2","0","0","0","4","6","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:1027781","Matthew Potts","BOWL","Y","0","0","0","0","","","3.3","0","8","33","0","9.9","1","0","0","0","8","8","0","0","4","20","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:602155","Tom Alsop","WK","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:461632","Reece Topley","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:1023361","Liam Patterson-White","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","ci:1264775","Tom Lawes","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:308967","Jos Buttler","WK","Y","63","33","5","4","190.9","","","0","0","0","0","","0","0","0","115","0","0","0","0","4","119","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:600498","Aiden Markram","BAT","Y","32","23","4","0","139.1","caught","","0","0","0","0","","0","0","0","52","0","0","0","0","4","56","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:595739","Leus du Plooy","BAT","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:436757","Heinrich Klaasen","WK","Y","53","27","5","3","196.3","caught","","0","0","0","0","","0","0","0","99","0","0","0","0","4","103","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:211855","Liam Dawson","AR","Y","0","0","0","0","","","2.5","0","3","42","0","16.8","0","0","0","0","3","0","0","0","4","7","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:909225","Paul Walter","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:1126982","Gus Atkinson","BOWL","Y","0","0","0","0","","","3.3","0","11","29","0","8.7","0","0","0","0","11","0","0","0","4","15","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:1150772","Tom Hartley","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:1182529","Noor Ahmad","BOWL","Y","0","0","0","0","","","3","0","3","37","0","12.33","0","0","0","0","3","0","0","0","4","7","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:857975","Josh Tongue","BOWL","Y","0","0","0","0","","","2.5","0","5","40","1","16","0","0","0","0","35","0","0","0","4","39","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:1191192","Sonny Baker","BOWL","Y","0","0","0","0","","","3.3","0","6","30","1","9","0","0","0","0","44","0","0","0","4","48","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:625964","Tim Seifert","WK","Y","28","16","3","2","175","caught","","0","0","0","0","","0","0","0","56","0","0","0","0","4","60","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:641387","Max Holden","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:1260386","Tawanda Muyeye","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:788101","Tom Moores","WK","Y","0","1","0","0","0","","","0","0","0","0","","1","0","0","0","0","8","0","0","4","12","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTMSG","ci:857979","George Scrimshaw","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 10 — MTSUNL v MTMSG","2026-07-28","MTSUNL","slug:matthew-revis","Matthew Revis","BAT","Y","0","0","0","0","","","2.5","0","2","21","0","8.4","1","0","0","0","2","8","0","0","4","14","cricsheet · official","Y","","","⚠ revised: not in official XI","COMPLETED","",""
