Match,Date,Team,Player ID,Full Name,Role,Played,Runs,Balls,4s,6s,SR,Dismissal,Overs,Maidens,Dots,Runs Conceded,Wickets,Econ,Catches,Stumpings,Run Outs,Pts Bat,Pts Bowl,Pts Field,Pts SR,Pts Econ,Pts XI,Fantasy Points,Source,In Squad List,Bat Order,L1 Recon,L2 Recon,Match Status,Recon Flag,Player Recon
Match 5 — CK v KR,2026-07-19,KR,slug:muditha-lakshan,Muditha Lakshan,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 5 — CK v KR,2026-07-19,KR,slug:dale-phillips,Dale Phillips,BAT,Y,1,2,0,0,50.0,lbw b Hasan Mahmud,,0,0,0,0,,0,0,0,1,0,0,0,0,4,5,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,4,,⏳ pending official,COMPLETED,,
Match 5 — CK v KR,2026-07-19,KR,slug:sahan-mihira,Sahan Mihira,WK,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 5 — CK v KR,2026-07-19,KR,be620896,Isitha Wijesundera,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,1aba45cd,Sahibzada Farhan,BAT,Y,74,45,7,4,164.4,"Hemantha to Sahibzada Farhan, OUT",,0,0,0,0,,0,0,0,134,0,0,4,0,4,142,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,45963d9e,Niroshan Dickwella,WK,Y,26,23,2,0,113.0,"Hemantha to Dickwella, OUT",,0,0,0,0,,0,0,0,38,0,0,0,0,4,42,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:reeza-hendricks,Reeza Hendricks,BAT,Y,27,21,2,1,128.6,"Shaheen Shah Afridi to Hendricks, OUT",,0,0,0,0,,0,0,0,45,0,0,0,0,4,49,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,8dd02a98,Dinesh Chandimal,BAT,Y,12,7,3,0,171.4,"Thushara to Chandimal, OUT",,0,0,0,0,,0,0,0,24,0,0,0,0,4,28,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:pavan-rathnayake,Pavan Rathnayake,BAT,Y,3,7,0,0,42.9,"Thushara to Rathnayake, OUT",,0,0,0,0,,0,0,0,3,0,0,0,0,4,7,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:marques-ackerman,Marques Ackerman,BAT,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:ramesh-mendis,Ramesh Mendis,AR,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:gayana-weerasinghe,Gayana Weerasinghe,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,f24c6701,Maheesh Theekshana,BOWL,Y,1,1,0,0,100.0,,4.0,0,7,39,1,9.75,1,0,0,1,37,8,0,0,4,50,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,5b16a806,Akila Dananjaya,AR,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:dushmantha-chameera,Dushmantha Chameera,BOWL,Y,2,11,0,0,18.2,,4.0,0,7,37,1,9.25,0,0,0,2,45,0,0,0,4,51,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,9f77963a,Gulbadin Naib,AR,Y,0,1,0,0,0.0,"Thushara to Gulbadin Naib, OUT",1.0,0,0,14,0,14.0,0,0,0,-2,0,0,0,0,4,2,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,9e9af5f2,Mohammad Wasim,BOWL,Y,1,2,0,0,50.0,"Thushara to Mohammad Wasim, OUT",4.0,0,5,42,1,10.5,0,0,0,1,35,0,0,-2,4,38,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,97b0e4ff,Shadley van Schalkwyk,AR,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,e9c7f0d0,Fazalhaq Farooqi,BOWL,Y,0,0,0,0,,,4.0,1,16,20,2,5.0,0,0,0,0,88,0,0,4,4,96,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:dhananjaya-lakshan,Dhananjaya Lakshan,AR,Y,1,2,0,0,50.0,"Hasaranga to Lakshan, OUT",,0,0,0,0,,2,0,0,1,0,16,0,0,4,21,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:sachitha-jayatilake,Sachitha Jayatilake,WK,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,DS,slug:vishva-kumara,Vishva Kumara,BOWL,Y,0,0,0,0,,,3.0,0,2,40,1,13.33,1,0,0,0,32,8,0,-6,4,38,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,3c28853f,Sediqullah Atal,BAT,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:vishen-halambage,Vishen Halambage,BAT,Y,7,7,1,0,100.0,"Fazalhaq Farooqi to Halambage, OUT",,0,0,0,0,,1,0,0,11,0,8,0,0,4,23,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:kusal-perera,Kusal Perera,WK,Y,25,20,2,1,125.0,"Mohammad Wasim to Perera, OUT",,0,0,0,0,,0,0,0,43,0,0,0,0,4,47,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:wanindu-hasaranga,Wanindu Hasaranga,AR,Y,29,15,2,2,193.3,"Fazalhaq Farooqi to Hasaranga, OUT",4.0,0,7,19,1,4.75,1,0,0,53,37,8,6,6,4,114,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:angelo-mathews,Angelo Mathews,AR,Y,29,19,4,0,152.6,,1.0,0,3,9,0,9.0,0,0,0,49,3,0,4,0,4,60,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,0994d0ae,Vijay Shankar,AR,Y,13,7,2,0,185.7,,1.0,0,1,11,0,11.0,0,0,0,21,1,0,0,0,4,26,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:moeen-ali,Moeen Ali,AR,Y,24,13,1,3,184.6,"Lahiru to Ali, OUT",1.0,0,0,12,0,12.0,0,0,0,46,0,0,6,0,4,56,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:pawan-sandesh,Pawan Sandesh,AR,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,caf69bf7,Daniel Sams,AR,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:asitha-fernando,Asitha Fernando,BOWL,Y,0,0,0,0,,,2.0,0,7,16,0,8.0,0,0,0,0,7,0,0,0,4,11,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,40db4769,Garuka Sanketh,AR,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:nuwan-thushara,Nuwan Thushara,BOWL,Y,0,0,0,0,,,4.0,0,11,29,4,7.25,0,0,0,0,155,0,0,0,4,159,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:zahir-khan,Zahir Khan,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,436c763a,Brandon McMullen,AR,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:lahiru-udara,Lahiru Udara,BAT,Y,51,34,5,2,150.0,"Theekshana to Igalagamage, OUT",,0,0,0,0,,1,0,0,91,0,8,2,0,4,105,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:dushan-hemantha,Dushan Hemantha,AR,Y,0,0,0,0,,,3.0,0,7,23,2,7.67,0,0,0,0,75,0,0,0,4,79,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:muditha-lakshan,Muditha Lakshan,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:dale-phillips,Dale Phillips,BAT,Y,5,5,1,0,100.0,"Chameera to Phillips, OUT",,0,0,0,0,,1,0,0,9,0,8,0,0,4,21,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,slug:sahan-mihira,Sahan Mihira,WK,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,be620896,Isitha Wijesundera,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 6 — DS v KR,2026-07-21,KR,,Shaheen Shah Afridi,BOWL,Y,0,0,0,0,,,4.0,0,11,32,1,8.0,1,0,0,0,41,8,0,0,4,53,"ESPN scorecard (cricapi empty) · ⏳ provisional (dots unverified, awaiting cricsheet)",N,,,⏳ pending official,COMPLETED,,
